MeasureItem,DateUTC,DateShort,TimeFrom,TimeTo,CountryCode,Cov_ratio,Value,Value_ScaleTo100
Monthly Hourly Load Values,00:00.0,1/23/2017,12:00,13:00,RS,100,6426,6426
Monthly Hourly Load Values,00:00.0,1/23/2017,13:00,14:00,RS,100,6330,6330
Monthly Hourly Load Values,00:00.0,1/23/2017,14:00,15:00,RS,100,6288,6288
Monthly Hourly Load Values,00:00.0,1/23/2017,15:00,16:00,RS,100,6552,6552
Monthly Hourly Load Values,00:00.0,1/23/2017,16:00,17:00,RS,100,6890,6890
Monthly Hourly Load Values,00:00.0,1/23/2017,17:00,18:00,RS,100,7036,7036
Monthly Hourly Load Values,00:00.0,1/23/2017,18:00,19:00,RS,100,6997,6997
Monthly Hourly Load Values,00:00.0,1/23/2017,19:00,20:00,RS,100,6835,6835
Monthly Hourly Load Values,00:00.0,1/23/2017,20:00,21:00,RS,100,6797,6797
Monthly Hourly Load Values,00:00.0,1/23/2017,21:00,22:00,RS,100,6767,6767
Monthly Hourly Load Values,00:00.0,1/23/2017,22:00,23:00,RS,100,6618,6618
Monthly Hourly Load Values,00:00.0,1/23/2017,23:00,0:00,RS,100,6369,6369
Monthly Hourly Load Values,00:00.0,1/24/2017,0:00,1:00,RS,100,5949,5949
Monthly Hourly Load Values,00:00.0,1/24/2017,1:00,2:00,RS,100,5596,5596
Monthly Hourly Load Values,00:00.0,1/24/2017,2:00,3:00,RS,100,5420,5420
Monthly Hourly Load Values,00:00.0,1/24/2017,3:00,4:00,RS,100,5339,5339
Monthly Hourly Load Values,00:00.0,1/24/2017,4:00,5:00,RS,100,5480,5480
Monthly Hourly Load Values,00:00.0,1/24/2017,5:00,6:00,RS,100,6008,6008
Monthly Hourly Load Values,00:00.0,1/24/2017,6:00,7:00,RS,100,6483,6483
Monthly Hourly Load Values,00:00.0,1/24/2017,7:00,8:00,RS,100,6762,6762
Monthly Hourly Load Values,00:00.0,1/24/2017,8:00,9:00,RS,100,6848,6848
Monthly Hourly Load Values,00:00.0,1/24/2017,9:00,10:00,RS,100,6849,6849
Monthly Hourly Load Values,00:00.0,1/24/2017,10:00,11:00,RS,100,6756,6756
Monthly Hourly Load Values,00:00.0,1/24/2017,11:00,12:00,RS,100,6668,6668
Monthly Hourly Load Values,00:00.0,1/24/2017,12:00,13:00,RS,100,6558,6558
Monthly Hourly Load Values,00:00.0,1/24/2017,13:00,14:00,RS,100,6496,6496
Monthly Hourly Load Values,00:00.0,1/24/2017,14:00,15:00,RS,100,6469,6469
Monthly Hourly Load Values,00:00.0,1/24/2017,15:00,16:00,RS,100,6680,6680
Monthly Hourly Load Values,00:00.0,1/24/2017,16:00,17:00,RS,100,7035,7035
Monthly Hourly Load Values,00:00.0,1/24/2017,17:00,18:00,RS,100,7089,7089
Monthly Hourly Load Values,00:00.0,1/24/2017,18:00,19:00,RS,100,7000,7000
Monthly Hourly Load Values,00:00.0,1/24/2017,19:00,20:00,RS,100,6860,6860
Monthly Hourly Load Values,00:00.0,1/24/2017,20:00,21:00,RS,100,6807,6807
Monthly Hourly Load Values,00:00.0,1/24/2017,21:00,22:00,RS,100,6780,6780
Monthly Hourly Load Values,00:00.0,1/24/2017,22:00,23:00,RS,100,6670,6670
Monthly Hourly Load Values,00:00.0,1/24/2017,23:00,0:00,RS,100,6403,6403
Monthly Hourly Load Values,00:00.0,1/25/2017,0:00,1:00,RS,100,5979,5979
Monthly Hourly Load Values,00:00.0,1/25/2017,1:00,2:00,RS,100,5606,5606
Monthly Hourly Load Values,00:00.0,1/25/2017,2:00,3:00,RS,100,5391,5391
Monthly Hourly Load Values,00:00.0,1/25/2017,3:00,4:00,RS,100,5309,5309
Monthly Hourly Load Values,00:00.0,1/25/2017,4:00,5:00,RS,100,5500,5500
Monthly Hourly Load Values,00:00.0,1/25/2017,5:00,6:00,RS,100,6005,6005
Monthly Hourly Load Values,00:00.0,1/25/2017,6:00,7:00,RS,100,6475,6475
Monthly Hourly Load Values,00:00.0,1/25/2017,7:00,8:00,RS,100,6675,6675
Monthly Hourly Load Values,00:00.0,1/25/2017,8:00,9:00,RS,100,6772,6772
Monthly Hourly Load Values,00:00.0,1/25/2017,9:00,10:00,RS,100,6746,6746
Monthly Hourly Load Values,00:00.0,1/25/2017,10:00,11:00,RS,100,6750,6750
Monthly Hourly Load Values,00:00.0,1/25/2017,11:00,12:00,RS,100,6618,6618
Monthly Hourly Load Values,00:00.0,1/25/2017,12:00,13:00,RS,100,6549,6549
Monthly Hourly Load Values,00:00.0,1/25/2017,13:00,14:00,RS,100,6469,6469
Monthly Hourly Load Values,00:00.0,1/25/2017,14:00,15:00,RS,100,6448,6448
Monthly Hourly Load Values,00:00.0,1/25/2017,15:00,16:00,RS,100,6666,6666
Monthly Hourly Load Values,00:00.0,1/25/2017,16:00,17:00,RS,100,6932,6932
Monthly Hourly Load Values,00:00.0,1/25/2017,17:00,18:00,RS,100,6995,6995
Monthly Hourly Load Values,00:00.0,1/25/2017,18:00,19:00,RS,100,6963,6963
Monthly Hourly Load Values,00:00.0,1/25/2017,19:00,20:00,RS,100,6816,6816
Monthly Hourly Load Values,00:00.0,1/25/2017,20:00,21:00,RS,100,6780,6780
Monthly Hourly Load Values,00:00.0,1/25/2017,21:00,22:00,RS,100,6753,6753
Monthly Hourly Load Values,00:00.0,1/25/2017,22:00,23:00,RS,100,6546,6546
Monthly Hourly Load Values,00:00.0,1/25/2017,23:00,0:00,RS,100,6357,6357
Monthly Hourly Load Values,00:00.0,1/26/2017,0:00,1:00,RS,100,5919,5919
Monthly Hourly Load Values,00:00.0,1/26/2017,1:00,2:00,RS,100,5550,5550
Monthly Hourly Load Values,00:00.0,1/26/2017,2:00,3:00,RS,100,5295,5295
Monthly Hourly Load Values,00:00.0,1/26/2017,3:00,4:00,RS,100,5313,5313
Monthly Hourly Load Values,00:00.0,1/26/2017,4:00,5:00,RS,100,5378,5378
Monthly Hourly Load Values,00:00.0,1/26/2017,5:00,6:00,RS,100,5871,5871
Monthly Hourly Load Values,00:00.0,1/26/2017,6:00,7:00,RS,100,6363,6363
Monthly Hourly Load Values,00:00.0,1/26/2017,7:00,8:00,RS,100,6566,6566
Monthly Hourly Load Values,00:00.0,1/26/2017,8:00,9:00,RS,100,6648,6648
Monthly Hourly Load Values,00:00.0,1/26/2017,9:00,10:00,RS,100,6664,6664
Monthly Hourly Load Values,00:00.0,1/26/2017,10:00,11:00,RS,100,6589,6589
Monthly Hourly Load Values,00:00.0,1/26/2017,11:00,12:00,RS,100,6472,6472
Monthly Hourly Load Values,00:00.0,1/26/2017,12:00,13:00,RS,100,6382,6382
Monthly Hourly Load Values,00:00.0,1/26/2017,13:00,14:00,RS,100,6317,6317
Monthly Hourly Load Values,00:00.0,1/26/2017,14:00,15:00,RS,100,6314,6314
Monthly Hourly Load Values,00:00.0,1/26/2017,15:00,16:00,RS,100,6529,6529
Monthly Hourly Load Values,00:00.0,1/26/2017,16:00,17:00,RS,100,6887,6887
Monthly Hourly Load Values,00:00.0,1/26/2017,17:00,18:00,RS,100,6962,6962
Monthly Hourly Load Values,00:00.0,1/26/2017,18:00,19:00,RS,100,6907,6907
Monthly Hourly Load Values,00:00.0,1/26/2017,19:00,20:00,RS,100,6726,6726
Monthly Hourly Load Values,00:00.0,1/26/2017,20:00,21:00,RS,100,6695,6695
Monthly Hourly Load Values,00:00.0,1/26/2017,21:00,22:00,RS,100,6661,6661
Monthly Hourly Load Values,00:00.0,1/26/2017,22:00,23:00,RS,100,6537,6537
Monthly Hourly Load Values,00:00.0,1/26/2017,23:00,0:00,RS,100,6316,6316
Monthly Hourly Load Values,00:00.0,1/27/2017,0:00,1:00,RS,100,5927,5927
Monthly Hourly Load Values,00:00.0,1/27/2017,1:00,2:00,RS,100,5526,5526
Monthly Hourly Load Values,00:00.0,1/27/2017,2:00,3:00,RS,100,5353,5353
Monthly Hourly Load Values,00:00.0,1/27/2017,3:00,4:00,RS,100,5263,5263
Monthly Hourly Load Values,00:00.0,1/27/2017,4:00,5:00,RS,100,5416,5416
Monthly Hourly Load Values,00:00.0,1/27/2017,5:00,6:00,RS,100,5812,5812
Monthly Hourly Load Values,00:00.0,1/27/2017,6:00,7:00,RS,100,6310,6310
Monthly Hourly Load Values,00:00.0,1/27/2017,7:00,8:00,RS,100,6455,6455
Monthly Hourly Load Values,00:00.0,1/27/2017,8:00,9:00,RS,100,6507,6507
Monthly Hourly Load Values,00:00.0,1/27/2017,9:00,10:00,RS,100,6428,6428
Monthly Hourly Load Values,00:00.0,1/27/2017,10:00,11:00,RS,100,6367,6367
Monthly Hourly Load Values,00:00.0,1/27/2017,11:00,12:00,RS,100,6227,6227
Monthly Hourly Load Values,00:00.0,1/27/2017,12:00,13:00,RS,100,6125,6125
Monthly Hourly Load Values,00:00.0,1/27/2017,13:00,14:00,RS,100,6013,6013
Monthly Hourly Load Values,00:00.0,1/27/2017,14:00,15:00,RS,100,5973,5973
Monthly Hourly Load Values,00:00.0,1/27/2017,15:00,16:00,RS,100,6259,6259
Monthly Hourly Load Values,00:00.0,1/27/2017,16:00,17:00,RS,100,6683,6683
Monthly Hourly Load Values,00:00.0,1/27/2017,17:00,18:00,RS,100,6759,6759
Monthly Hourly Load Values,00:00.0,1/27/2017,18:00,19:00,RS,100,6710,6710
Monthly Hourly Load Values,00:00.0,1/27/2017,19:00,20:00,RS,100,6557,6557
Monthly Hourly Load Values,00:00.0,1/27/2017,20:00,21:00,RS,100,6425,6425
Monthly Hourly Load Values,00:00.0,1/27/2017,21:00,22:00,RS,100,6436,6436
Monthly Hourly Load Values,00:00.0,1/27/2017,22:00,23:00,RS,100,6384,6384
Monthly Hourly Load Values,00:00.0,1/27/2017,23:00,0:00,RS,100,6215,6215
Monthly Hourly Load Values,00:00.0,1/28/2017,0:00,1:00,RS,100,5880,5880
Monthly Hourly Load Values,00:00.0,1/28/2017,1:00,2:00,RS,100,5532,5532
Monthly Hourly Load Values,00:00.0,1/28/2017,2:00,3:00,RS,100,5294,5294
Monthly Hourly Load Values,00:00.0,1/28/2017,3:00,4:00,RS,100,5211,5211
Monthly Hourly Load Values,00:00.0,1/28/2017,4:00,5:00,RS,100,5247,5247
Monthly Hourly Load Values,00:00.0,1/28/2017,5:00,6:00,RS,100,5444,5444
Monthly Hourly Load Values,00:00.0,1/28/2017,6:00,7:00,RS,100,5764,5764
Monthly Hourly Load Values,00:00.0,1/28/2017,7:00,8:00,RS,100,6165,6165
Monthly Hourly Load Values,00:00.0,1/28/2017,8:00,9:00,RS,100,6462,6462
Monthly Hourly Load Values,00:00.0,1/28/2017,9:00,10:00,RS,100,6531,6531
Monthly Hourly Load Values,00:00.0,1/28/2017,10:00,11:00,RS,100,6487,6487
Monthly Hourly Load Values,00:00.0,1/28/2017,11:00,12:00,RS,100,6364,6364
Monthly Hourly Load Values,00:00.0,1/28/2017,12:00,13:00,RS,100,6251,6251
Monthly Hourly Load Values,00:00.0,1/28/2017,13:00,14:00,RS,100,6123,6123
Monthly Hourly Load Values,00:00.0,1/28/2017,14:00,15:00,RS,100,6047,6047
Monthly Hourly Load Values,00:00.0,1/28/2017,15:00,16:00,RS,100,6243,6243
Monthly Hourly Load Values,00:00.0,1/28/2017,16:00,17:00,RS,100,6642,6642
Monthly Hourly Load Values,00:00.0,1/28/2017,17:00,18:00,RS,100,6711,6711
Monthly Hourly Load Values,00:00.0,1/28/2017,18:00,19:00,RS,100,6644,6644
Monthly Hourly Load Values,00:00.0,1/28/2017,19:00,20:00,RS,100,6519,6519
Monthly Hourly Load Values,00:00.0,1/28/2017,20:00,21:00,RS,100,6436,6436
Monthly Hourly Load Values,00:00.0,1/28/2017,21:00,22:00,RS,100,6320,6320
Monthly Hourly Load Values,00:00.0,1/28/2017,22:00,23:00,RS,100,6279,6279
Monthly Hourly Load Values,00:00.0,1/28/2017,23:00,0:00,RS,100,6175,6175
Monthly Hourly Load Values,00:00.0,1/29/2017,0:00,1:00,RS,100,5835,5835
Monthly Hourly Load Values,00:00.0,1/29/2017,1:00,2:00,RS,100,5487,5487
Monthly Hourly Load Values,00:00.0,1/29/2017,2:00,3:00,RS,100,5266,5266
Monthly Hourly Load Values,00:00.0,1/29/2017,3:00,4:00,RS,100,5094,5094
Monthly Hourly Load Values,00:00.0,1/29/2017,4:00,5:00,RS,100,5112,5112
Monthly Hourly Load Values,00:00.0,1/29/2017,5:00,6:00,RS,100,5227,5227
Monthly Hourly Load Values,00:00.0,1/29/2017,6:00,7:00,RS,100,5410,5410
Monthly Hourly Load Values,00:00.0,1/29/2017,7:00,8:00,RS,100,5757,5757
Monthly Hourly Load Values,00:00.0,1/29/2017,8:00,9:00,RS,100,6123,6123
Monthly Hourly Load Values,00:00.0,1/29/2017,9:00,10:00,RS,100,6292,6292
Monthly Hourly Load Values,00:00.0,1/29/2017,10:00,11:00,RS,100,6327,6327
Monthly Hourly Load Values,00:00.0,1/29/2017,11:00,12:00,RS,100,6246,6246
Monthly Hourly Load Values,00:00.0,1/29/2017,12:00,13:00,RS,100,6096,6096
Monthly Hourly Load Values,00:00.0,1/29/2017,13:00,14:00,RS,100,5962,5962
Monthly Hourly Load Values,00:00.0,1/29/2017,14:00,15:00,RS,100,5869,5869
Monthly Hourly Load Values,00:00.0,1/29/2017,15:00,16:00,RS,100,6095,6095
Monthly Hourly Load Values,00:00.0,1/29/2017,16:00,17:00,RS,100,6486,6486
Monthly Hourly Load Values,00:00.0,1/29/2017,17:00,18:00,RS,100,6591,6591
Monthly Hourly Load Values,00:00.0,1/29/2017,18:00,19:00,RS,100,6616,6616
Monthly Hourly Load Values,00:00.0,1/29/2017,19:00,20:00,RS,100,6585,6585
Monthly Hourly Load Values,00:00.0,1/29/2017,20:00,21:00,RS,100,6529,6529
Monthly Hourly Load Values,00:00.0,1/29/2017,21:00,22:00,RS,100,6533,6533
Monthly Hourly Load Values,00:00.0,1/29/2017,22:00,23:00,RS,100,6380,6380
Monthly Hourly Load Values,00:00.0,1/29/2017,23:00,0:00,RS,100,6195,6195
Monthly Hourly Load Values,00:00.0,1/30/2017,0:00,1:00,RS,100,5773,5773
Monthly Hourly Load Values,00:00.0,1/30/2017,1:00,2:00,RS,100,5467,5467
Monthly Hourly Load Values,00:00.0,1/30/2017,2:00,3:00,RS,100,5228,5228
Monthly Hourly Load Values,00:00.0,1/30/2017,3:00,4:00,RS,100,5160,5160
Monthly Hourly Load Values,00:00.0,1/30/2017,4:00,5:00,RS,100,5325,5325
Monthly Hourly Load Values,00:00.0,1/30/2017,5:00,6:00,RS,100,5817,5817
Monthly Hourly Load Values,00:00.0,1/30/2017,6:00,7:00,RS,100,6342,6342
Monthly Hourly Load Values,00:00.0,1/30/2017,7:00,8:00,RS,100,6587,6587
Monthly Hourly Load Values,00:00.0,1/30/2017,8:00,9:00,RS,100,6712,6712
Monthly Hourly Load Values,00:00.0,1/30/2017,9:00,10:00,RS,100,6610,6610
Monthly Hourly Load Values,00:00.0,1/30/2017,10:00,11:00,RS,100,6523,6523
Monthly Hourly Load Values,00:00.0,1/30/2017,11:00,12:00,RS,100,6382,6382
Monthly Hourly Load Values,00:00.0,1/30/2017,12:00,13:00,RS,100,6220,6220
Monthly Hourly Load Values,00:00.0,1/30/2017,13:00,14:00,RS,100,6082,6082
Monthly Hourly Load Values,00:00.0,1/30/2017,14:00,15:00,RS,100,6025,6025
Monthly Hourly Load Values,00:00.0,1/30/2017,15:00,16:00,RS,100,6302,6302
Monthly Hourly Load Values,00:00.0,1/30/2017,16:00,17:00,RS,100,6766,6766
Monthly Hourly Load Values,00:00.0,1/30/2017,17:00,18:00,RS,100,6861,6861
Monthly Hourly Load Values,00:00.0,1/30/2017,18:00,19:00,RS,100,6802,6802
Monthly Hourly Load Values,00:00.0,1/30/2017,19:00,20:00,RS,100,6650,6650
Monthly Hourly Load Values,00:00.0,1/30/2017,20:00,21:00,RS,100,6588,6588
Monthly Hourly Load Values,00:00.0,1/30/2017,21:00,22:00,RS,100,6566,6566
Monthly Hourly Load Values,00:00.0,1/30/2017,22:00,23:00,RS,100,6434,6434
Monthly Hourly Load Values,00:00.0,1/30/2017,23:00,0:00,RS,100,6162,6162
Monthly Hourly Load Values,00:00.0,1/31/2017,0:00,1:00,RS,100,5764,5764
Monthly Hourly Load Values,00:00.0,1/31/2017,1:00,2:00,RS,100,5452,5452
Monthly Hourly Load Values,00:00.0,1/31/2017,2:00,3:00,RS,100,5209,5209
Monthly Hourly Load Values,00:00.0,1/31/2017,3:00,4:00,RS,100,5150,5150
Monthly Hourly Load Values,00:00.0,1/31/2017,4:00,5:00,RS,100,5331,5331
Monthly Hourly Load Values,00:00.0,1/31/2017,5:00,6:00,RS,100,5740,5740
Monthly Hourly Load Values,00:00.0,1/31/2017,6:00,7:00,RS,100,6251,6251
Monthly Hourly Load Values,00:00.0,1/31/2017,7:00,8:00,RS,100,6435,6435
Monthly Hourly Load Values,00:00.0,1/31/2017,8:00,9:00,RS,100,6525,6525
Monthly Hourly Load Values,00:00.0,1/31/2017,9:00,10:00,RS,100,6464,6464
Monthly Hourly Load Values,00:00.0,1/31/2017,10:00,11:00,RS,100,6357,6357
Monthly Hourly Load Values,00:00.0,1/31/2017,11:00,12:00,RS,100,6201,6201
Monthly Hourly Load Values,00:00.0,1/31/2017,12:00,13:00,RS,100,6095,6095
Monthly Hourly Load Values,00:00.0,1/31/2017,13:00,14:00,RS,100,5963,5963
Monthly Hourly Load Values,00:00.0,1/31/2017,14:00,15:00,RS,100,5975,5975
Monthly Hourly Load Values,00:00.0,1/31/2017,15:00,16:00,RS,100,6147,6147
Monthly Hourly Load Values,00:00.0,1/31/2017,16:00,17:00,RS,100,6597,6597
Monthly Hourly Load Values,00:00.0,1/31/2017,17:00,18:00,RS,100,6724,6724
Monthly Hourly Load Values,00:00.0,1/31/2017,18:00,19:00,RS,100,6649,6649
Monthly Hourly Load Values,00:00.0,1/31/2017,19:00,20:00,RS,100,6474,6474
Monthly Hourly Load Values,00:00.0,1/31/2017,20:00,21:00,RS,100,6377,6377
Monthly Hourly Load Values,00:00.0,1/31/2017,21:00,22:00,RS,100,6348,6348
Monthly Hourly Load Values,00:00.0,1/31/2017,22:00,23:00,RS,100,6202,6202
Monthly Hourly Load Values,00:00.0,1/31/2017,23:00,0:00,RS,100,6022,6022
Monthly Hourly Load Values,00:00.0,2/1/2017,0:00,1:00,RS,100,5581,5581
Monthly Hourly Load Values,00:00.0,2/1/2017,1:00,2:00,RS,100,5256,5256
Monthly Hourly Load Values,00:00.0,2/1/2017,2:00,3:00,RS,100,5020,5020
Monthly Hourly Load Values,00:00.0,2/1/2017,3:00,4:00,RS,100,4940,4940
Monthly Hourly Load Values,00:00.0,2/1/2017,4:00,5:00,RS,100,5077,5077
Monthly Hourly Load Values,00:00.0,2/1/2017,5:00,6:00,RS,100,5497,5497
Monthly Hourly Load Values,00:00.0,2/1/2017,6:00,7:00,RS,100,5935,5935
Monthly Hourly Load Values,00:00.0,2/1/2017,7:00,8:00,RS,100,6157,6157
Monthly Hourly Load Values,00:00.0,2/1/2017,8:00,9:00,RS,100,6145,6145
Monthly Hourly Load Values,00:00.0,2/1/2017,9:00,10:00,RS,100,6154,6154
Monthly Hourly Load Values,00:00.0,2/1/2017,10:00,11:00,RS,100,6064,6064
Monthly Hourly Load Values,00:00.0,2/1/2017,11:00,12:00,RS,100,5921,5921
Monthly Hourly Load Values,00:00.0,2/1/2017,12:00,13:00,RS,100,5810,5810
Monthly Hourly Load Values,00:00.0,2/1/2017,13:00,14:00,RS,100,5743,5743
Monthly Hourly Load Values,00:00.0,2/1/2017,14:00,15:00,RS,100,5731,5731
Monthly Hourly Load Values,00:00.0,2/1/2017,15:00,16:00,RS,100,5906,5906
Monthly Hourly Load Values,00:00.0,2/1/2017,16:00,17:00,RS,100,6286,6286
Monthly Hourly Load Values,00:00.0,2/1/2017,17:00,18:00,RS,100,6369,6369
Monthly Hourly Load Values,00:00.0,2/1/2017,18:00,19:00,RS,100,6325,6325
Monthly Hourly Load Values,00:00.0,2/1/2017,19:00,20:00,RS,100,6212,6212
Monthly Hourly Load Values,00:00.0,2/1/2017,20:00,21:00,RS,100,6152,6152
Monthly Hourly Load Values,00:00.0,2/1/2017,21:00,22:00,RS,100,6081,6081
Monthly Hourly Load Values,00:00.0,2/1/2017,22:00,23:00,RS,100,5912,5912
Monthly Hourly Load Values,00:00.0,2/1/2017,23:00,0:00,RS,100,5785,5785
Monthly Hourly Load Values,00:00.0,2/2/2017,0:00,1:00,RS,100,5398,5398
Monthly Hourly Load Values,00:00.0,2/2/2017,1:00,2:00,RS,100,5022,5022
Monthly Hourly Load Values,00:00.0,2/2/2017,2:00,3:00,RS,100,4769,4769
Monthly Hourly Load Values,00:00.0,2/2/2017,3:00,4:00,RS,100,4749,4749
Monthly Hourly Load Values,00:00.0,2/2/2017,4:00,5:00,RS,100,4797,4797
Monthly Hourly Load Values,00:00.0,2/2/2017,5:00,6:00,RS,100,5259,5259
Monthly Hourly Load Values,00:00.0,2/2/2017,6:00,7:00,RS,100,5669,5669
Monthly Hourly Load Values,00:00.0,2/2/2017,7:00,8:00,RS,100,5874,5874
Monthly Hourly Load Values,00:00.0,2/2/2017,8:00,9:00,RS,100,5921,5921
Monthly Hourly Load Values,00:00.0,2/2/2017,9:00,10:00,RS,100,5895,5895
Monthly Hourly Load Values,00:00.0,2/2/2017,10:00,11:00,RS,100,5847,5847
Monthly Hourly Load Values,00:00.0,2/2/2017,11:00,12:00,RS,100,5747,5747
Monthly Hourly Load Values,00:00.0,2/2/2017,12:00,13:00,RS,100,5645,5645
Monthly Hourly Load Values,00:00.0,2/2/2017,13:00,14:00,RS,100,5561,5561
Monthly Hourly Load Values,00:00.0,2/2/2017,14:00,15:00,RS,100,5545,5545
Monthly Hourly Load Values,00:00.0,2/2/2017,15:00,16:00,RS,100,5757,5757
Monthly Hourly Load Values,00:00.0,2/2/2017,16:00,17:00,RS,100,6142,6142
Monthly Hourly Load Values,00:00.0,2/2/2017,17:00,18:00,RS,100,6136,6136
Monthly Hourly Load Values,00:00.0,2/2/2017,18:00,19:00,RS,100,6027,6027
Monthly Hourly Load Values,00:00.0,2/2/2017,19:00,20:00,RS,100,5898,5898
Monthly Hourly Load Values,00:00.0,2/2/2017,20:00,21:00,RS,100,5868,5868
Monthly Hourly Load Values,00:00.0,2/2/2017,21:00,22:00,RS,100,5796,5796
Monthly Hourly Load Values,00:00.0,2/2/2017,22:00,23:00,RS,100,5671,5671
Monthly Hourly Load Values,00:00.0,2/2/2017,23:00,0:00,RS,100,5453,5453
Monthly Hourly Load Values,00:00.0,2/3/2017,0:00,1:00,RS,100,5033,5033
Monthly Hourly Load Values,00:00.0,2/3/2017,1:00,2:00,RS,100,4726,4726
Monthly Hourly Load Values,00:00.0,2/3/2017,2:00,3:00,RS,100,4509,4509
Monthly Hourly Load Values,00:00.0,2/3/2017,3:00,4:00,RS,100,4481,4481
Monthly Hourly Load Values,00:00.0,2/3/2017,4:00,5:00,RS,100,4591,4591
Monthly Hourly Load Values,00:00.0,2/3/2017,5:00,6:00,RS,100,5042,5042
Monthly Hourly Load Values,00:00.0,2/3/2017,6:00,7:00,RS,100,5398,5398
Monthly Hourly Load Values,00:00.0,2/3/2017,7:00,8:00,RS,100,5582,5582
Monthly Hourly Load Values,00:00.0,2/3/2017,8:00,9:00,RS,100,5681,5681
Monthly Hourly Load Values,00:00.0,2/3/2017,9:00,10:00,RS,100,5660,5660
Monthly Hourly Load Values,00:00.0,2/3/2017,10:00,11:00,RS,100,5639,5639
Monthly Hourly Load Values,00:00.0,2/3/2017,11:00,12:00,RS,100,5469,5469
Monthly Hourly Load Values,00:00.0,2/3/2017,12:00,13:00,RS,100,5362,5362
Monthly Hourly Load Values,00:00.0,2/3/2017,13:00,14:00,RS,100,5289,5289
Monthly Hourly Load Values,00:00.0,2/3/2017,14:00,15:00,RS,100,5306,5306
Monthly Hourly Load Values,00:00.0,2/3/2017,15:00,16:00,RS,100,5494,5494
Monthly Hourly Load Values,00:00.0,2/3/2017,16:00,17:00,RS,100,5846,5846
Monthly Hourly Load Values,00:00.0,2/3/2017,17:00,18:00,RS,100,5950,5950
Monthly Hourly Load Values,00:00.0,2/3/2017,18:00,19:00,RS,100,5859,5859
Monthly Hourly Load Values,00:00.0,2/3/2017,19:00,20:00,RS,100,5684,5684
Monthly Hourly Load Values,00:00.0,2/3/2017,20:00,21:00,RS,100,5619,5619
Monthly Hourly Load Values,00:00.0,2/3/2017,21:00,22:00,RS,100,5624,5624
Monthly Hourly Load Values,00:00.0,2/3/2017,22:00,23:00,RS,100,5401,5401
Monthly Hourly Load Values,00:00.0,2/3/2017,23:00,0:00,RS,100,5356,5356
Monthly Hourly Load Values,00:00.0,2/4/2017,0:00,1:00,RS,100,4977,4977
Monthly Hourly Load Values,00:00.0,2/4/2017,1:00,2:00,RS,100,4646,4646
Monthly Hourly Load Values,00:00.0,2/4/2017,2:00,3:00,RS,100,4389,4389
Monthly Hourly Load Values,00:00.0,2/4/2017,3:00,4:00,RS,100,4232,4232
Monthly Hourly Load Values,00:00.0,2/4/2017,4:00,5:00,RS,100,4306,4306
Monthly Hourly Load Values,00:00.0,2/4/2017,5:00,6:00,RS,100,4476,4476
Monthly Hourly Load Values,00:00.0,2/4/2017,6:00,7:00,RS,100,4784,4784
Monthly Hourly Load Values,00:00.0,2/4/2017,7:00,8:00,RS,100,5195,5195
Monthly Hourly Load Values,00:00.0,2/4/2017,8:00,9:00,RS,100,5455,5455
Monthly Hourly Load Values,00:00.0,2/4/2017,9:00,10:00,RS,100,5555,5555
Monthly Hourly Load Values,00:00.0,2/4/2017,10:00,11:00,RS,100,5533,5533
Monthly Hourly Load Values,00:00.0,2/4/2017,11:00,12:00,RS,100,5523,5523
Monthly Hourly Load Values,00:00.0,2/4/2017,12:00,13:00,RS,100,5434,5434
Monthly Hourly Load Values,00:00.0,2/4/2017,13:00,14:00,RS,100,5229,5229
Monthly Hourly Load Values,00:00.0,2/4/2017,14:00,15:00,RS,100,5114,5114
Monthly Hourly Load Values,00:00.0,2/4/2017,15:00,16:00,RS,100,5280,5280
Monthly Hourly Load Values,00:00.0,2/4/2017,16:00,17:00,RS,100,5669,5669
Monthly Hourly Load Values,00:00.0,2/4/2017,17:00,18:00,RS,100,5787,5787
Monthly Hourly Load Values,00:00.0,2/4/2017,18:00,19:00,RS,100,5723,5723
Monthly Hourly Load Values,00:00.0,2/4/2017,19:00,20:00,RS,100,5614,5614
Monthly Hourly Load Values,00:00.0,2/4/2017,20:00,21:00,RS,100,5474,5474
Monthly Hourly Load Values,00:00.0,2/4/2017,21:00,22:00,RS,100,5375,5375
Monthly Hourly Load Values,00:00.0,2/4/2017,22:00,23:00,RS,100,5272,5272
Monthly Hourly Load Values,00:00.0,2/4/2017,23:00,0:00,RS,100,5041,5041
Monthly Hourly Load Values,00:00.0,2/5/2017,0:00,1:00,RS,100,4714,4714
Monthly Hourly Load Values,00:00.0,2/5/2017,1:00,2:00,RS,100,4346,4346
Monthly Hourly Load Values,00:00.0,2/5/2017,2:00,3:00,RS,100,4111,4111
Monthly Hourly Load Values,00:00.0,2/5/2017,3:00,4:00,RS,100,3995,3995
Monthly Hourly Load Values,00:00.0,2/5/2017,4:00,5:00,RS,100,3970,3970
Monthly Hourly Load Values,00:00.0,2/5/2017,5:00,6:00,RS,100,4140,4140
Monthly Hourly Load Values,00:00.0,2/5/2017,6:00,7:00,RS,100,4297,4297
Monthly Hourly Load Values,00:00.0,2/5/2017,7:00,8:00,RS,100,4666,4666
